,title,street,city,country_code,address_text,marker_icon,remote,company_name,company_url,company_size,experience_level,salary_from,salary_to,salary_currency,latitude,longitude,employment_type,published_at,remote_interview,id,company_logo_url,skills,.NET,Design,-,Network,REST API,Embeded,Cloud,Database,Android,IT,Soft Skills,Scrum master,Mobile,Common,JavaScript,DevOps,Software engineering,Testing,Automation,Shell Scripting,Backend,Data Science,Blockchain,C++,Client Service,Front-end,Civil Engineering,Developer,iOS,SQL,Python,PHP,Erlang,Scala,Git,Games,Golang,Google,Java,Web,Consultant,Project Manager,Analitics,CRM,Perl,R,Ruby,Rust,SAP,CSS,XML,Salesforce,API,Data,Excel,Vert.x
1007,Software Engineer,Pradnicka 20a,Kraków,PL,"Pradnicka 20a, Kraków",java,False,Guidewire,https://www.guidewire.com/,+2400,mid,12000.0,18000.0,pln,50.0775626,19.936,permanent,2020-05-15T17:00:00.000Z,True,guidewire-software-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/611a5c438ec35a449fb63cd06b5af6c0b29d0e64.png?1585232936,"[{'name': 'TDD', 'level': 1}, {'name': 'Spring', 'level': 3}, {'name': 'Java 11', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,Android Developer,opolska,Kraków,PL,"opolska, Kraków",mobile,False,UST Global,https://www.ust-global.com,1000+,mid,,,,50.0646501,19.9449799,permanent,2020-05-15T16:00:06.959Z,True,ust-global-android-developer,https://bucket.justjoin.it/offers/company_logos/thumb/e449bbc930c41b9bb5b22a739df7d5c77c97604e.png?1588262434,"[{'name': 'Kotlin', 'level': 3}, {'name': 'Android', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,Regular/Senior Salesforce Developer,Emilii Plater 53,Warszawa,PL,"Emilii Plater 53, Warszawa",other,False,Luxoft Poland ,https://www.luxoft.com/,"12,000",senior,,,,52.2334195,21.0016201,permanent,2020-05-15T16:00:06.959Z,True,luxoft-poland-regular-senior-salesforce-developer,https://bucket.justjoin.it/offers/company_logos/thumb/d92a72e0fc5c85ae87b64d16f0ce37fcde933d94.png?1585670503,"[{'name': 'Salesforce', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,Senior/Lead Cobol Developer,Emilii Plater 53,Warszawa,PL,"Emilii Plater 53, Warszawa",devops,False,Luxoft Poland ,https://www.luxoft.com/,"12,000",senior,,,,52.2334195,21.0016201,permanent,2020-05-15T16:00:06.959Z,True,luxoft-poland-senior-lead-cobol-developer,https://bucket.justjoin.it/offers/company_logos/thumb/a6207ac4df8800a4c745368c3b31309f3528291e.png?1585670180,"[{'name': 'Cobol', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,Business Analyst,"Atrium 2, Pereca 1",Warszawa,PL,"Atrium 2, Pereca 1, Warszawa",analytics,False,Luxoft Poland ,https://www.luxoft.com/,"12,000",mid,,,,52.2338309,20.9962467,permanent,2020-05-15T16:00:00.000Z,True,luxoft-poland-business-analyst-edfb46c2-e2af-4837-946e-acf00a2f459f,https://bucket.justjoin.it/offers/company_logos/thumb/0014012da08b597662491b742e5f98c4bc363728.png?1579183773,"[{'name': 'Business Analysis', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,Senior Business Analyst with Python,Warsaw Spire,Warszawa,PL,"Warsaw Spire, Warszawa",analytics,False,Luxoft Poland ,https://www.luxoft.com/,"12,000",senior,,,,52.2322584,20.9842694,permanent,2020-05-15T16:00:00.000Z,True,luxoft-poland-senior-business-analyst-with-python,https://bucket.justjoin.it/offers/company_logos/thumb/775e3b490b4a97c95ef185017f46456be7020fd8.png?1585670860,"[{'name': 'Business Analysis', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,IT Support Analyst,KBP,Kraków,PL,"KBP, Kraków",support,False,Luxoft Poland ,https://www.luxoft.com/,"12,000",senior,,,,50.0793221,20.0313243,permanent,2020-05-15T16:00:00.000Z,True,luxoft-poland-it-support-analyst,https://bucket.justjoin.it/offers/company_logos/thumb/055d1fe1c166239efc536fd26be4f1f35c351f29.png?1585671285,"[{'name': 'IT Support', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,Test Automation Engineer,Lotnicza 12,Wrocław,PL,"Lotnicza 12, Wrocław",testing,False,Nokia,http://nokiawroclaw.pl/en/,3000+,mid,,,,51.126785,16.9782543,permanent,2020-05-15T15:30:00.000Z,True,nokia-test-automation-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/32d869e2d4809ae364b0c7c211016051b7c88e2a.jpg?1582016836,"[{'name': 'Bash', 'level': 3}, {'name': 'Python', 'level': 3}, {'name': 'TTCN3', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,Java Developer - ONAP,Strzegomska 36,Wrocław,PL,"Strzegomska 36, Wrocław",java,False,Nokia,http://nokiawroclaw.pl/en/,3000+,mid,,,,51.113012,17.0003919,permanent,2020-05-15T15:30:00.000Z,True,nokia-java-developer-onap,https://bucket.justjoin.it/offers/company_logos/thumb/4c6fd08f32f81790515fda23bd1b20139ef5801e.jpg?1585940816,"[{'name': 'Gerrit', 'level': 3}, {'name': 'Spring', 'level': 3}, {'name': 'Java', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,Quality Manager - Software Development,Lotnicza 12,Wrocław,PL,"Lotnicza 12, Wrocław",other,False,Nokia,http://nokiawroclaw.pl/en/,3000+,senior,,,,51.126785,16.9782543,permanent,2020-05-15T15:30:00.000Z,True,nokia-quality-manager-software-development,https://bucket.justjoin.it/offers/company_logos/thumb/17774c82d4df76668cd2e7b5a01beb9bdcfa0ef8.jpg?1585928667,"[{'name': '5G', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,Service Delivery Manager,Jesionowa 22,Katowice,PL,"Jesionowa 22, Katowice",pm,False,MPC,https://wpkraken.io,70,senior,9000.0,13000.0,pln,50.2768578,19.027033,b2b,2020-05-15T15:29:00.000Z,True,mpc-service-delivery-manager,https://bucket.justjoin.it/offers/company_logos/thumb/eb5e45baaf65aa1df576c9c0aa95e836c23ab9b4.jpg?1589556175,"[{'name': 'JIRA', 'level': 3}, {'name': 'Analytical Thinking', 'level': 4}, {'name': 'Excel', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,5G Functional Design Working Student,Strzegomska 36,Wrocław,PL,"Strzegomska 36, Wrocław",other,False,Nokia,http://nokiawroclaw.pl/en/,3000+,junior,,,,51.113012,17.0003919,mandate_contract,2020-05-15T15:29:00.000Z,True,nokia-5g-functional-design-working-student,https://bucket.justjoin.it/offers/company_logos/thumb/57a4dd0d6a6163bc5cd9b5e312fce0dc306ee1bf.jpg?1585921004,"[{'name': 'Doors', 'level': 1}, {'name': 'JIRA', 'level': 1}, {'name': 'Telco Technologies', 'level': 2}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,Senior Python Developer,Strzegomska 36,Wrocław,PL,"Strzegomska 36, Wrocław",python,False,Nokia,http://nokiawroclaw.pl/en/,3000+,senior,,,,51.113012,17.0003919,permanent,2020-05-15T15:29:00.000Z,True,nokia-senior-python-developer,https://bucket.justjoin.it/offers/company_logos/thumb/b3f95c7e10403da0dc736776d1d72710a0a0aef8.jpg?1585920531,"[{'name': 'Python', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,L1 Simulation Engineer Working Student,Strzegomska 36,Wrocław,PL,"Strzegomska 36, Wrocław",other,False,Nokia,http://nokiawroclaw.pl/en/,3000+,junior,,,,51.113012,17.0003919,mandate_contract,2020-05-15T15:29:00.000Z,True,nokia-l1-simulation-engineer-working-student,https://bucket.justjoin.it/offers/company_logos/thumb/08f551e859e5a1421074e8078ff728806e61ec9a.jpg?1585919180,"[{'name': 'Gerrit', 'level': 2}, {'name': 'Git', 'level': 2}, {'name': 'Matlab', 'level': 2}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,JavaScript / TypeScript Working Student,Strzegomska 36,Wrocław,PL,"Strzegomska 36, Wrocław",javascript,False,Nokia,http://nokiawroclaw.pl/en/,3000+,junior,,,,51.113012,17.0003919,mandate_contract,2020-05-15T15:28:00.000Z,True,nokia-javascript-typescript-working-student,https://bucket.justjoin.it/offers/company_logos/thumb/59ff8672727f5b5f5ed3dbaa51e897f1de5195b5.jpg?1585851921,"[{'name': 'Python', 'level': 2}, {'name': 'TypeScript', 'level': 2}, {'name': 'JavaScript', 'level': 2}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,L1 Algorithm Developer,Strzegomska 36,Wrocław,PL,"Strzegomska 36, Wrocław",c,False,Nokia,http://nokiawroclaw.pl/en/,3000+,senior,,,,51.113012,17.0003919,permanent,2020-05-15T15:28:00.000Z,True,nokia-l1-algorithm-developer,https://bucket.justjoin.it/offers/company_logos/thumb/8d699f8c3a9791912497ef6fe4b2298d2be784dd.jpg?1585918649,"[{'name': '3GPP', 'level': 3}, {'name': 'Matlab', 'level': 4}, {'name': 'C++', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,Senior JavaScript Developer,ul. Małachowskiego 10,Poznań,PL,"ul. Małachowskiego 10, Poznań",javascript,False,Merixstudio,http://www.merixstudio.pl,100+,senior,11000.0,16000.0,pln,52.4143773,16.9610657,b2b,2020-05-15T15:19:00.000Z,True,merixstudio-senior-javascript-developer,https://bucket.justjoin.it/offers/company_logos/thumb/af8a7eacdbf71e2f6ece287b033487538dee576b.png?1584023116,"[{'name': 'React', 'level': 4}, {'name': 'English', 'level': 5}, {'name': 'JavaScript', 'level': 5}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,Regular QA Specialist,ul. Małachowskiego 10,Poznań,PL,"ul. Małachowskiego 10, Poznań",testing,False,Merixstudio,http://www.merixstudio.pl,100+,mid,5700.0,9500.0,pln,52.4143773,16.9610657,b2b,2020-05-15T15:19:00.000Z,True,merixstudio-regular-qa-specialist,https://bucket.justjoin.it/offers/company_logos/thumb/a3845355f0d875f64c7e090b0ed8d63949d67fbd.png?1530870637,"[{'name': 'Web Application Testing', 'level': 3}, {'name': 'Manual Testing', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,Software Architect,ul. Lotnicza 12,Wrocław,PL,"ul. Lotnicza 12, Wrocław",c,False,Nokia,http://nokiawroclaw.pl/en/,3000+,senior,,,,51.126785,16.9782543,permanent,2020-05-15T15:07:00.000Z,False,nokia-software-architect,https://bucket.justjoin.it/offers/company_logos/thumb/6c83da1c331285b510ac564e4719be4b15f44112.jpg?1589555197,"[{'name': 'C++', 'level': 5}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,Front-end Developer,Domaniewska,Warszawa,PL,"Domaniewska, Warszawa",javascript,True,ASTEK Polska,http://astek.pl/,800,mid,8400.0,15120.0,pln,52.1833264,21.007074,b2b,2020-05-15T15:00:06.773Z,True,astek-polska-front-end-developer-warszawa,https://bucket.justjoin.it/offers/company_logos/thumb/4da8ca6608f50ba64cb66f0b728b1cd3f15730a2.png?1588256920,"[{'name': 'Redux', 'level': 3}, {'name': 'React', 'level': 3}, {'name': 'JavaScript', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,JavaScript FullStack Developer,Przejazd 26,Warszawa,PL,"Przejazd 26, Warszawa",javascript,False,BrytLyt,https://www.brytlyt.com/,10-15,mid,11000.0,18000.0,pln,52.195602,20.98942,b2b,2020-05-15T15:00:06.773Z,True,brytlyt-javascript-fullstack-developer,https://bucket.justjoin.it/offers/company_logos/thumb/b806165c3011f1fa38c703a8df4b2c31c77e39d9.png?1585689094,"[{'name': 'English', 'level': 4}, {'name': 'React', 'level': 4}, {'name': 'JavaScript', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,Java Developer,Tischnera,Kraków,PL,"Tischnera, Kraków",java,False,ASTEK Polska,http://astek.pl/,800,mid,14000.0,20000.0,pln,50.0766879,19.9943307,b2b,2020-05-15T15:00:06.773Z,True,astek-polska-java-developer-krakow,https://bucket.justjoin.it/offers/company_logos/thumb/c1abbdb6ea3d400b8e56fa18e2ec50b8603e2ade.png?1588258280,"[{'name': 'Spring Boot', 'level': 3}, {'name': 'Spring', 'level': 3}, {'name': 'Java', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,Software Maintenance Engineer,Szyperska 14,Poznań,PL,"Szyperska 14, Poznań",go,True,Mirantis Poland,https://www.mirantis.com/,>100,mid,12000.0,17000.0,pln,52.4113054,16.9412096,permanent,2020-05-15T15:00:06.773Z,True,mirantis-poland-software-maintenance-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/4be494ae72a32a45c516e3bfa4866fcc8d2aa1a8.png?1588256334,"[{'name': 'Golang', 'level': 3}, {'name': 'Linux', 'level': 3}, {'name': 'Troubleshooting', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,C++ Engineer,Przejazd 26,Warszawa,PL,"Przejazd 26, Warszawa",c,False,BrytLyt,https://www.brytlyt.com/,10-15,mid,9000.0,18000.0,pln,52.195602,20.98942,b2b,2020-05-15T15:00:06.773Z,True,brytlyt-c-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/38021fcc0b071db8c162226d591ceba4b32a5971.png?1585685737,"[{'name': 'Linux', 'level': 4}, {'name': 'C++11', 'level': 4}, {'name': 'C++', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,Magento Developer,Przemysłowa 39A,Tarnów,PL,"Przemysłowa 39A, Tarnów",php,True,Gate-Software,https://gate-software.com/,10-23,mid,7000.0,12000.0,pln,49.997614,20.970761,b2b,2020-05-15T15:00:06.773Z,True,gate-software-magento-developer,https://bucket.justjoin.it/offers/company_logos/thumb/5e986fdefc5b970c7fc8806b809ae4b031270efd.jpg?1588690571,"[{'name': 'Magento 2', 'level': 4}, {'name': 'Magento', 'level': 4}, {'name': 'PHP', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,Cloud Expert,Fabryczna 5a,Warszawa,PL,"Fabryczna 5a, Warszawa",devops,False,CloudFerro sp. z o.o.,http://www.cloudferro.com,60+,mid,14000.0,20000.0,pln,52.224726,21.0411782,b2b,2020-05-15T15:00:06.773Z,True,cloudferro-sp-z-o-o-cloud-expert,https://bucket.justjoin.it/offers/company_logos/thumb/6060e85a533e09accfbe01eb28ddebd27f0881d8.png?1585666886,"[{'name': 'Kubernetes', 'level': 3}, {'name': 'Ceph', 'level': 3}, {'name': 'Linux', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,Senior JavaScript Developer ,Słomińskiego 15,Warszawa,PL,"Słomińskiego 15, Warszawa",javascript,False,CKSource,https://cksource.com/,40+,senior,15500.0,20000.0,pln,52.255958,20.9876661,b2b,2020-05-15T15:00:00.000Z,True,cksource-senior-javascript-developer,https://bucket.justjoin.it/offers/company_logos/thumb/1b2f459cc054ea92a0b96349bfcfd78ce0767b89.png?1569506551,"[{'name': 'JavaScript', 'level': 5}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,Tester aplikacji mobilnej,Branieckiego,Warszawa,PL,"Branieckiego, Warszawa",testing,False,Devire,http://devire.pl,<200,junior,,,,52.1576704,21.0801405,permanent,2020-05-15T15:00:00.000Z,True,devire-tester-aplikacji-mobilnej,https://bucket.justjoin.it/offers/company_logos/thumb/5fca9d04cd1367aa1750a71cfda586057f1dcd3c.png?1588259103,"[{'name': 'Android', 'level': 4}, {'name': 'Swift', 'level': 4}, {'name': 'Kotlin', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,JavaScript Developer,Słomińskiego 15,Warszawa,PL,"Słomińskiego 15, Warszawa",javascript,False,CKSource,https://cksource.com/,40+,mid,10600.0,14800.0,pln,52.255958,20.9876661,b2b,2020-05-15T15:00:00.000Z,True,cksource-javascript-developer-warszawa-zdalnie,https://bucket.justjoin.it/offers/company_logos/thumb/776da0085913341145a0e5e491dc48345036d155.png?1569594979,"[{'name': 'JavaScript', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,Linux C Embedded Software Engineer,ul.Strzegomska 36,Wrocław,PL,"ul.Strzegomska 36, Wrocław",c,False,Nokia,http://nokiawroclaw.pl/en/,3000+,mid,,,,51.113012,17.0003919,permanent,2020-05-15T14:55:00.000Z,True,nokia-linux-c-embedded-software-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/55029deec2455398ee92ea6bab272929c893d025.jpg?1589554490,"[{'name': 'C++', 'level': 3}, {'name': 'C', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,Mid-Senior UX/UI Designer,Poznańska,Warszawa,PL,"Poznańska, Warszawa",ux,False,CodePole,http://www.codepole.com,7-10,mid,7000.0,14000.0,pln,52.2260345,21.0114119,b2b,2020-05-15T14:46:00.000Z,True,codepole-mid-senior-ux-ui-designer,https://bucket.justjoin.it/offers/company_logos/thumb/0fde4879c481408fc85a42f4cbd2a4854a31e288.png?1589553902,"[{'name': 'UI', 'level': 4}, {'name': 'UX', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,Senior Java Developer,ul. Goleszowska 6,Warszawa,PL,"ul. Goleszowska 6, Warszawa",java,False,Citi,https://www.citigroup.com/citi/,250 000,senior,,,,52.2254981,20.9412759,permanent,2020-05-15T14:25:00.000Z,True,citi-senior-java-developer,https://bucket.justjoin.it/offers/company_logos/thumb/35cde4bf617cae758886e0f0ef28572abe26a1f9.png?1589552617,"[{'name': 'Kafka', 'level': 3}, {'name': 'SQL', 'level': 4}, {'name': 'Java', 'level': 5}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,Fullstack Developer - greenfield project,Al. Pokoju 1,Kraków,PL,"Al. Pokoju 1, Kraków",net,True,Sowelo Consulting,http://www.sowelo.eu,50,senior,18000.0,24000.0,pln,50.057324,19.9608937,b2b,2020-05-15T14:19:00.000Z,True,sowelo-consulting-fullstack-developer-greenfield-project,https://bucket.justjoin.it/offers/company_logos/thumb/88010562cbf07cec326d0fe198a9b1841a5fed1f.png?1589552140,"[{'name': 'jQuery', 'level': 3}, {'name': 'JavaScript', 'level': 3}, {'name': '.NET C#', 'level': 5}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,Middle QA Automation Engineer,Połonińska 19,Rzeszów,PL,"Połonińska 19, Rzeszów",testing,False,G2A,http://www.g2a.co,500,mid,,,,50.0094417,21.9739402,permanent,2020-05-15T14:14:00.000Z,True,g2a-middle-qa-automation-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/001047e44b12bf7371046d738e4c6e2f56cf11bf.jpg?1589552028,"[{'name': 'Mocha', 'level': 3}, {'name': 'Automated Testing', 'level': 3}, {'name': 'API', 'level': 3}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,Programista BPM,Chłodna 52,Warszawa,PL,"Chłodna 52, Warszawa",java,False,PKO Leasing,http://www.pkoleasing.pl,<1000,mid,,,pln,52.2354404,20.9825197,permanent,2020-05-15T14:00:10.502Z,True,pko-leasing-programista-bpm,https://bucket.justjoin.it/offers/company_logos/thumb/e801bad9ed8721de27d37ce1b0ab825fffe2bff2.jpg?1585228040,"[{'name': 'JavaScript', 'level': 3}, {'name': 'Camunda BPM', 'level': 3}, {'name': 'BPM', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,Senior Front-end Engineer,Grzybowska 62,Warszawa,PL,"Grzybowska 62, Warszawa",javascript,True,Codility,https://codility.com/,100+,senior,17000.0,17000.0,pln,52.2340597,20.9863397,b2b,2020-05-15T14:00:10.502Z,True,codility-front-end-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/653ed2f2c51c598d7c659a61437dc6d375ecd2d9.png?1588253047,"[{'name': 'ReactJS', 'level': 5}, {'name': 'English', 'level': 5}, {'name': 'JavaScript', 'level': 5}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,DevOps Engineer -  Windows 10 Managing,Konduktorska,Katowice,PL,"Konduktorska, Katowice",devops,False,Randstad,https://www.randstad.pl/,2000+,mid,,,,50.2825636,19.0260564,permanent,2020-05-15T14:00:10.502Z,True,randstad-devops-engineer-windows-10-managing,https://bucket.justjoin.it/offers/company_logos/thumb/fe0c38dfa50c8ca0e6b37de299b468116bdd3673.jpg?1583850869,"[{'name': 'Active Directory', 'level': 1}, {'name': 'SCCM', 'level': 3}, {'name': 'Windows 10', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,Java Tech Lead,Aleja 29 Listopada 20,Kraków,PL,"Aleja 29 Listopada 20, Kraków",java,False,GFT Polska,https://www.gft.com/pl/pl/index/,1000+,senior,,,,50.076462,19.946243,permanent,2020-05-15T14:00:10.502Z,True,gft-polska-java-tech-lead,https://bucket.justjoin.it/offers/company_logos/thumb/0282c466e2cb766d0c1dd3c7e5c9d0208a5bb56a.png?1586957247,"[{'name': 'AWS', 'level': 1}, {'name': 'Spring', 'level': 4}, {'name': 'Java', 'level': 4}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
